"e.ret"|"dp"|"dy"|"ep"|"de"|"tms"|"dfy"|"dfr"|"svar"|"bm"|"ntis"|"tbl"|"lty"|"ltr"|"infl"
0.0273715092531513|-3.46899726263215|-3.5114439528794|-2.93626909136781|-0.532728171264335|0.021|0.0109|-0.0155|0.0005392723|0.6314096562|0.0297284547|0.0414|0.0624|-6e-04|0.0049793
-0.0148067325655001|-3.47076356547669|-3.47006121256566|-2.93069237361424|-0.540071191862453|0.0166|0.0111|0.0266|0.0009245587|0.6432210427|0.0272784983|0.0475|0.0641|-0.0159|0.005778
0.0621090972137235|-3.42962656478766|-3.47182864860544|-2.8816154793127|-0.548011085474957|0.0103|0.0112|-0.0055|0.0005184355|0.6677306245|0.0257963205|0.054|0.0643|0.003|0.0024661
0.0200453552474146|-3.46618435232334|-3.43072511094014|-2.91026539205979|-0.55591896026355|0.0116|0.0117|0.00829999999999999|0.002451185|0.6382575968|0.0267819627|0.0494|0.061|0.0471|0.00246
-0.0142049684459551|-3.46025977107414|-3.46725174362356|-2.89649172803795|-0.56376804303619|0.0129|0.0115|-0.0306|0.0005242639|0.6460848296|0.0279344169|0.0469|0.0598|0.0204|0.0008187
0.0261492711559506|-3.41973815023169|-3.46243040999682|-2.83736074192966|-0.582377408302028|0.0142|0.0109|0.0115|0.0006619464|0.6831942789|0.029243829|0.0446|0.0588|0.0167|0.0016353
0.108958510490225|-3.41933079960806|-3.42188100819452|-2.81863767409761|-0.600693125510458|0.0174|0.0112|0.0076|0.0018662759|0.6894892583|0.0294519101|0.0422|0.0596|-0.0047|0.0016327
0.0442548035305558|-3.50417721558182|-3.4215108320331|-2.88538860234042|-0.618788613241399|0.0196|0.0113|0.0179|0.0011830263|0.6439002471|0.0340233587|0.0401|0.0597|0.0044|0.00407
0.0507253444015608|-3.52213624798119|-3.50417721558182|-2.89692967746659|-0.625206570514598|0.0268|0.0104|0.003|0.0004942198|0.6353569726|0.0330751166|0.0338|0.0606|-0.0063|0.000812
0.0310263451183219|-3.54712448463376|-3.52213624798119|-2.91555820545541|-0.631566279178351|0.0282|0.0096|0.0019|0.0002843764|0.6175858985|0.0330297786|0.032|0.0602|0.0088|0.0048583
0.0294019654319303|-3.5530186870376|-3.54712448463376|-2.91511567777288|-0.637903009264714|0.024|0.01|0.0106|0.0005450871|0.6459019879|0.0317231825|0.0373|0.0613|-0.0082|0.0016142
0.041700440020746|-3.55739343222852|-3.5530186870376|-2.91035840881075|-0.647035023417768|0.0244|0.00940000000000001|8e-04|0.0003834088|0.6367838016|0.0324918322|0.0371|0.0615|0.0027|0.0024164
0.00293611593289312|-3.57452092273655|-3.55739343222852|-2.91841962329539|-0.656101299441156|0.0228|0.0093|-0.0107|0.0007690288|0.6324423349|0.0306570665|0.0369|0.0597|0.027|0.0032129
0.0272357699496264|-3.55245882885371|-3.57452092273655|-2.8873894630483|-0.665069365805405|0.0216|0.0097|-3e-04|0.0003653581|0.6540154785|0.0341993895|0.0391|0.0607|-0.0065|0.0024029
0.0578481918844158|-3.55371516501554|-3.55138448759822|-2.88026747061605|-0.673447694399486|0.0195|0.0102|-0.0186|0.0005954786|0.6570495491|0.0333250925|0.0398|0.0593|0.0216|0.003992
0.0187310597111425|-3.58648308956948|-3.55260947384598|-2.90479337170031|-0.681689717869176|0.0193|0.01|0.0043|0.0005949971|0.6304670395|0.0318487846|0.0402|0.0595|0.0029|0.0015924
0.0327642897888299|-3.58053831031797|-3.58541108660815|-2.8906431651444|-0.689895145173568|0.014|0.0087|0.0114|0.0004657133|0.6373850011|0.0328697745|0.0466|0.0606|-0.0083|0.0039698
0.0670788961417752|-3.58227576099276|-3.57300184587884|-2.88483593483283|-0.697439826159931|0.0117|0.00850000000000001|-0.0133|0.0008582673|0.6358841259|0.0323534438|0.0474|0.0591|0.0234|0.0031646
0.0338765370517111|-3.61937130156176|-3.57476368714338|-2.91457066363207|-0.704800637929685|0.0099|0.0087|0.0023|0.00048846|0.5967334833|0.0309522498|0.0478|0.0577|0.0226|0.0023669
0.0050847064867387|-3.62370581069398|-3.61194698399822|-2.91169014582965|-0.712015664864328|0.0092|0.00849999999999999|0.0225|0.0005171782|0.5956745946|0.0342034837|0.0507|0.0599|-0.0229|0.0031471
-0.0149359994566397|-3.60432160022324|-3.62158108539531|-2.87488767246451|-0.729433927758727|0.0144|0.00750000000000001|0.0267|0.0005156282|0.6081960321|0.0356473121|0.0541|0.0685|-0.0321|0.0031373
0.021533031770104|-3.56402185252365|-3.60223299186904|-2.81752314881257|-0.746498703711085|0.0128|0.00749999999999999|9e-04|0.0012645717|0.6361837352|0.036299867|0.056|0.0688|0.0014|0.007023
-0.0175031564988739|-3.56047235912302|-3.56190605112487|-2.79728133483015|-0.763191024292872|0.00769999999999999|0.00739999999999999|-0.0037|0.0015575427|0.6760181281|0.0367061493|0.0609|0.0686|0.0082|0.009288
0.00571523936241771|-3.5135625227265|-3.55521804842068|-2.73477125549291|-0.778791267233586|0.00609999999999999|0.0083|0.0015|0.0015175409|0.6977198485|0.0378332368|0.0626|0.0687|0.0046|0.0069098
0.0178469494358197|-3.48930251783395|-3.50836689288535|-2.69526425836315|-0.794038259470805|0.0067|0.0077|0.0066|0.0030774624|0.7132159617|0.0396022163|0.0636|0.0703|-0.0105|0.0061022
0.0600955744991196|-3.47750641978364|-3.48410268671033|-2.66864874316929|-0.808857676614356|-0.000900000000000012|0.0076|-0.0035|0.0021645977|0.7209743078|0.0390133985|0.0719|0.071|-0.0021|0.0068208
-0.01384367217031|-3.50961189997132|-3.47233348709669|-2.68494549907443|-0.82466640089689|-0.00410000000000001|0.0079|-0.00430000000000001|0.0018680183|0.6939766839|0.0373500626|0.0801|0.076|-0.0433|0.0022633
0.0621402652967999|-3.46712199487615|-3.50449632641183|-2.62700744024516|-0.840114554630986|-0.0139|0.00850000000000001|-0.0035|0.0010958564|0.7243372354|0.0373887675|0.0867|0.0728|0.0391|0.0179243
0.0227880372969151|-3.50131481857493|-3.46200187576975|-2.64618401996654|-0.85513079860839|-0.0126|0.01|0.0038|0.0009345469|0.6788089959|0.0343612257|0.0829|0.0703|0.0318|0.0029564
-0.0931378148516203|-3.48886210041726|-3.49015409026107|-2.62471975239693|-0.864142348020334|-0.0033|0.0081|-0.0281|0.0013447165|0.6720817914|0.0346603301|0.0722|0.0689|0.0215|0.0080853
0.0443066282865901|-3.35697309480519|-3.47785447047399|-2.48407748134639|-0.872895613458798|-0.0071|0.00749999999999999|0.0261|0.0043697281|0.7818789906|0.0387363392|0.0783|0.0712|-0.0183|0.007294
0.0180509466701707|-3.36248935757419|-3.34605572847657|-2.4811208980931|-0.881368459481088|-0.0019|0.00800000000000001|-0.000699999999999999|0.005358381|0.7555884634|0.0130073951|0.0745|0.0726|-0.0082|0.0065194
0.0253797560189858|-3.34649270235671|-3.356589635447|-2.4628831717541|-0.88360953060261|-0.00370000000000001|0.00650000000000001|0.003|0.0034095123|0.751446438|0.0116267491|0.0777|0.074|-0.0083|0.0086269
0.00578286255254911|-3.33699668519679|-3.34062758290431|-2.45118927636912|-0.885807408827673|0.00360000000000001|0.0068|0.0033|0.001878014|0.7470977188|0.0109186477|0.0712|0.0748|-0.0024|0.0128025
-0.00915470249631863|-3.30761052228936|-3.331165764886|-2.41962356657806|-0.887986955711303|-0.00130000000000001|0.00609999999999999|-0.0015|0.0016936661|0.8151840129|0.0103999361|0.0796|0.0783|-0.0292|0.011244
-0.0018644582643468|-3.26197960719307|-3.30181340460504|-2.3647479640795|-0.897231643113577|-0.00169999999999999|0.0062|-0.0088|0.0017291447|0.8248580819|0.0096570612|0.0833|0.0816|-0.0253|0.0055749
0.0185555259539685|-3.22208904773843|-3.25621590247632|-2.31581382125505|-0.90627522648338|-0.0013|0.0068|-0.0018|0.0020987058|0.8604161213|0.0092465389|0.0823|0.081|0.0123|0.0110575
-0.0437082165200981|-3.20158432775814|-3.21635837302945|-2.28643710658606|-0.915147221172076|0.00219999999999999|0.00800000000000001|-0.033|0.0023003407|0.8601587717|0.0080278099|0.079|0.0812|0.0045|0.009576
-0.0538929011100975|-3.11206635315002|-3.1930494253083|-2.19144506832782|-0.920621284822206|0.0068|0.0076|-0.0182|0.0049175339|0.9112393224|0.0075089634|0.0755|0.0823|-0.0029|0.0074602
-0.0788104576617139|-3.00898674035594|-3.10360367923129|-2.08300157865195|-0.925985161703992|-0.00409999999999999|0.0077|-0.0036|0.0047910494|1.0171239942|0.0066247278|0.0896|0.0855|-0.0232|0.0127561
0.192324429226792|-2.87351742634118|-3.00059508271969|-1.9422969175695|-0.931220508771679|0.00309999999999999|0.00940000000000001|-0.0073|0.0078117151|1.1354401435|0.0052158229|0.0806|0.0837|0.0247|0.0119365
-0.0107260549774211|-3.02364182762229|-2.8725986285095|-2.10141876444273|-0.922223063179559|0.0049|0.0121|0.0396|0.0100849538|1.0370837841|0.0037329691|0.0746|0.0795|0.0489|0.008533
0.0248786443676272|-2.96804982035822|-3.02269606955458|-2.05492811600665|-0.913121704351575|0.0024|0.0171|-0.0178|0.0035138385|1.115637022|0.0078864025|0.0747|0.0771|0.0295|0.0084608
0.156627210281617|-2.94677542882746|-2.96713273329574|-2.04278222476371|-0.903993204063749|0.0045|0.0174|-0.0246|0.0038144384|1.1200181747|0.0088459547|0.0715|0.076|0.0171|0.0071037
0.0973135825947721|-3.05616043506492|-2.94032406149885|-2.17525795508071|-0.880902479984212|0.017|0.0198|0.0371|0.0040172132|0.9808296267|0.0085752392|0.0626|0.0796|0.0225|0.0044944
0.0599816148631338|-3.10788405638894|-3.04972299880383|-2.25032829675119|-0.857555759637741|0.0238|0.0203|6e-04|0.00217907|0.9339016305|0.0117136209|0.055|0.0788|0.0131|0.0070221
0.0828432890601898|-3.12297691593858|-3.10151504337423|-2.28900213663597|-0.833974779302603|0.0275|0.0181|0.002|0.0024026425|0.9724663152|0.0205264514|0.0549|0.0824|-0.0267|0.0038095
0.0785625778825821|-3.16554137336461|-3.11935948852411|-2.35469864291305|-0.810842730451564|0.0291|0.0163|0.013|0.0023137271|0.909489371|0.0225523557|0.0561|0.0852|-0.0182|0.0050569
0.0771626094779729|-3.20506597133861|-3.16190993305949|-2.41777002556991|-0.787295945768696|0.0313|0.0179|-0.0106|0.0018071844|0.8975236997|0.023007092|0.0523|0.0836|0.0212|0.0044039
-0.0341941057331407|-3.24484301764387|-3.20147462450533|-2.48144589440692|-0.763397123236948|0.0279|0.0185|0.0012|0.0013533546|0.8498390198|0.0230124543|0.0534|0.0813|0.0292|0.0081276
0.0151680858659065|-3.17479155173618|-3.24484301764387|-2.41980912998972|-0.754982421746462|0.0216|0.0171|0.0057|0.0012444147|0.898365624|0.0251081241|0.0613|0.0829|-0.0087|0.0105297
0.00268906559810796|-3.15349597956628|-3.17479155173618|-2.40698689095913|-0.746509088607155|0.02|0.0164|-0.0107|0.0023431572|0.8942466541|0.026365665|0.0644|0.0844|-0.0068|0.003076
0.0955775244686946|-3.11823610437698|-3.15349597956628|-2.38028564680119|-0.737950457575783|0.022|0.0166|-0.0028|0.0023045866|0.9409482541|0.0279187466|0.0642|0.0862|-0.0098|0.004902
0.0594977998120238|-3.18075288731711|-3.12093516134614|-2.43154474174079|-0.74920814557632|0.0223|0.0176|0.0078|0.0021546397|0.8934979188|0.0258757106|0.0596|0.0819|0.0475|0.0060939
0.0238943602383115|-3.20786693936375|-3.18345924891485|-2.44747909905038|-0.76038784031337|0.029|0.0178|0.0021|0.0008127011|0.8679284743|0.0246206801|0.0548|0.0838|-0.0109|0.006057
0.143632662995134|-3.19900580399678|-3.21058064523535|-2.42748955632133|-0.771516247675452|0.0261|0.0177|0.0052|0.0013308075|0.876338851|0.0237094285|0.0544|0.0805|0.039|0.0042181
0.0207812098621417|-3.30992432716763|-3.19810946669667|-2.51041666953533|-0.799507657632306|0.0315|0.0181|0.0098|0.0019782975|0.7659338857|0.0218504892|0.0487|0.0802|0.009|0.0024024
0.0613453447220511|-3.29753422386418|-3.30900166767206|-2.47086073654178|-0.826673487322402|0.0314|0.0169|-9.99999999999994e-05|0.0012214251|0.7680365203|0.0222313689|0.0488|0.0802|0.0062|0.0023966
0.0207841614538636|-3.32686702358455|-3.29663951478827|-2.47377875906264|-0.853088264521908|0.0292|0.016|9.99999999999994e-05|0.0012657167|0.7840312172|0.0150701473|0.05|0.0792|0.0166|0.0023909
0.0178284867630041|-3.30951618932191|-3.32057251250693|-2.44026292371223|-0.869253265609681|0.0311|0.0154|-0.0033|0.0010071297|0.7860761398|0.0142384372|0.0486|0.0797|0.0018|0.0041704
0.07103475978836|-3.2887656989467|-3.30323428946919|-2.40383923579899|-0.884926463147711|0.0301|0.0128|0.0055|0.000936506|0.8035027635|0.0141463859|0.052|0.0821|-0.0158|0.0059277
0.023547607895606|-3.3226606316635|-3.28254961052767|-2.42245603754097|-0.900204594122531|0.0266|0.0127|-0.0058|0.0009716004|0.7814276312|0.0189231854|0.0541|0.0807|0.0208|0.0053051
0.0270363605228572|-3.30662571536927|-3.31471356997097|-2.40361539116301|-0.903010324206261|0.0282|0.0126|0.0071|0.0004871702|0.7958238544|0.0188409486|0.0523|0.0805|0.0078|0.0058617
0.0540940118084217|-3.29360439722952|-3.29874131184512|-2.38784007834235|-0.905764318887168|0.0276|0.0119|0.002|0.0007445453|0.8047322694|0.0206283658|0.0514|0.079|0.0211|0.0046647
0.0107792072678961|-3.3081703078724|-3.28578167154831|-2.39970230167945|-0.908468006192946|0.0273|0.0102|0.0022|0.0008906832|0.7913632737|0.0237815187|0.0508|0.0781|0.0145|0.0040639
0.0265164719998225|-3.26850818031586|-3.29099399364795|-2.3647293333748|-0.903778846941062|0.0287|0.0097|-0.0014|0.001270002|0.8120796327|0.02556797|0.0492|0.0779|0.0084|0.0040474
0.0845431022839396|-3.24384210369706|-3.25164702136644|-2.3445912686282|-0.899250835068859|0.0274|0.00979999999999999|-0.002|0.001117929|0.8272629379|0.0278942414|0.0475|0.0749|0.0339|0.002881
-0.0163276296692138|-3.27840180418223|-3.22723584405217|-2.38357433695878|-0.894827467223449|0.0286|0.0114|0.002|0.0005762291|0.779973125|0.028565706|0.0435|0.0721|0.0327|0.0028727
0.0148869508058426|-3.21508511611398|-3.26693691372744|-2.32601735148267|-0.889067764631311|0.0302|0.0112|0.0085|0.0006956395|0.8210652053|0.02959896|0.0462|0.0764|-0.0388|0.0057208
0.0237408250323316|-3.18187599227161|-3.20377431591736|-2.29845618128833|-0.883419810983281|0.0308|0.0108|0.0029|0.0003346787|0.8368039982|0.0279694334|0.0467|0.0775|-0.0049|0.0102158
0.0386623752078469|-3.15654330150379|-3.17066783010742|-2.27869077279461|-0.877852528709176|0.0312|0.0102|3e-04|0.0006657457|0.8684299283|0.0303375593|0.046|0.0772|0.0091|0.006192
0.0158222119796931|-3.14330501478419|-3.14310182469917|-2.26771658380658|-0.875588430977611|0.0317|0.0103|0.0029|0.0009848685|0.8611500701|0.0311393585|0.0454|0.0771|0.0071|0.0078256
0.082663360098832|-3.10621524064121|-3.1300650552958|-2.23280324166973|-0.873411998971477|0.0269|0.0096|-0.0019|0.0006347988|0.8882113369|0.0353156385|0.0496|0.0765|0.0125|0.0055525
0.0229437439894807|-3.13748664535894|-3.09312535350733|-2.26623166639467|-0.871254978964278|0.0252|0.0096|0.0011|0.0005633536|0.8711120812|0.0319412841|0.0502|0.0754|0.0164|0.0066225
0.0191608513928037|-3.11047743959328|-3.12683259269655|-2.24063907973043|-0.869838359862855|0.0249|0.0093|0.0065|0.0005946918|0.8967833991|0.0331820207|0.0519|0.0768|-0.007|0.0043908
0.0382504900194972|-3.07869163451041|-3.09995815523419|-2.21022909729323|-0.868462537217186|0.0205|0.0084|-0.0062|0.0005824518|0.9265342604|0.0337507391|0.0549|0.0754|0.0198|0.0038262
-0.00132858093267512|-3.06577644408425|-3.06825963211658|-2.19867595640087|-0.867100487683383|0.0183|0.00879999999999999|7e-04|0.0004631835|0.9422625161|0.0323679755|0.0581|0.0764|-0.0029|0.0038116
0.069039758633742|-3.0088787397489|-3.05325516353058|-2.14871292591055|-0.860165813838351|0.0165|0.00850000000000001|0.0055|0.0007261662|0.9753772836|0.0327754954|0.0616|0.0781|-0.0093|0.0027137
0.0457361391185982|-3.02314237883385|-2.99653398101706|-2.16976575388274|-0.853376624951115|0.0167|0.0087|-0.0032|0.0013875174|0.9620344703|0.029217127|0.061|0.0777|0.0093|0.0048662
-0.0173770065089117|-3.01376989787054|-3.01092674321483|-2.16708403260648|-0.846685865264063|0.0196|0.00799999999999999|0.0063|0.0006266257|0.9603330245|0.0304755411|0.0607|0.0803|-0.0168|0.0037685
0.0227743223660476|-2.94105312102022|-3.00454066991182|-2.10267863142465|-0.838374489595574|0.0172|0.00760000000000001|-9e-04|0.0009080559|1.0367310889|0.0288143894|0.0644|0.0816|-0.008|0.0058934
0.0718053995006029|-2.90681363260307|-2.93188727015519|-2.07668798326265|-0.830125649340418|0.0177|0.0073|0.0047|0.0006698867|1.0755672937|0.0311691409|0.0645|0.0822|4e-04|0.0063898
0.125478697900185|-2.92237722301185|-2.89775186519379|-2.10039717060893|-0.821980052402914|0.0202|0.00750000000000001|0.0063|0.0006228548|1.1114925531|0.0275697476|0.0629|0.0831|-0.0021|0.0074035
0.0477986669090549|-2.99672419362044|-2.91476047092269|-2.17294564919114|-0.823778544429301|0.0209|0.00760000000000001|-0.0018|0.0017411612|1.0053504037|0.0229459889|0.0629|0.0838|-5e-04|0.0089169
0.0267857196885001|-2.99341082376307|-2.98918553793859|-2.16783452408096|-0.825576299682114|0.0211|0.00799999999999999|-0.005|0.001085059|1.0014156386|0.0165594591|0.0641|0.0852|-0.0058|0.0093556
0.0946461756160575|-2.96816639247549|-2.98590820764149|-2.14085156553157|-0.827314826943923|0.0192|0.0084|0.0085|0.0010274112|1.0279015813|0.0165234648|0.0673|0.0865|-0.0062|0.0102935
0.0668287527902127|-3.01322648267422|-2.96071964668902|-2.18331990901033|-0.829906573663889|0.0157|0.0072|-0.0042|0.0008499304|0.9762603361|0.0146714141|0.0701|0.0858|0.0143|0.0071429
0.033987902525771|-3.03144824383554|-3.00585484808411|-2.19896585431503|-0.832482389520508|0.0135|0.00789999999999999|0.0039|0.0010022445|0.9600602176|0.0120250518|0.0708|0.0843|0.0218|0.0055767
-0.0500184625551426|-3.01682303265192|-3.0241106323149|-2.18183742514997|-0.834985607501947|0.00749999999999999|0.0073|0.0058|0.0009480155|0.9722575131|0.012726385|0.0785|0.086|-0.0106|0.0075548
0.0613148371339211|-2.91745999131927|-3.01350186062723|-2.06413893621805|-0.85332105510122|0.00900000000000001|0.00699999999999999|-5e-04|0.0021000224|1.0622752224|0.0143756625|0.0799|0.0889|-0.02|0.007996
0.0586489256003862|-2.93067250497374|-2.91416960182931|-2.05943602381344|-0.871236481160303|0.0013|0.00799999999999999|-0.0055|0.0031809042|1.053527402|0.0141137586|0.0864|0.0877|0.0189|0.0054604
0.0811178088422154|-2.9421525512321|-2.92737318258894|-2.05345805165894|-0.888694499573161|-0.001|0.0078|-3e-04|0.0016656709|1.0457012956|0.014874873|0.0908|0.0898|-0.013|0.0044455
0.00722835633551575|-2.97262495252877|-2.93364838049026|-2.0665518901555|-0.90607306237327|-0.0049|0.0088|-0.000699999999999999|0.001001125|1.0030742833|0.0144498818|0.0935|0.0886|0.0191|0.0088322
0.0957347178898875|-2.92696377289479|-2.96417310085361|-2.00410517125084|-0.922858601643946|-0.0024|0.0082|0.000699999999999999|0.0008140593|1.0407754507|0.0122924822|0.0932|0.0908|-0.0135|0.0116563
0.0440939220436441|-2.97228647951607|-2.91860198732749|-2.03318106987575|-0.939105409640327|-0.00459999999999999|0.00889999999999999|-0.0023|0.0008007712|1.0330789394|0.0117314337|0.0948|0.0902|0.0129|0.0096108
0.0173803592437138|-2.96501779205069|-2.96334579756234|-2.01795158959718|-0.947066202453517|-0.0024|0.00950000000000001|0.006|0.000646829|1.0418762428|0.0116311825|0.0946|0.0922|-0.0112|0.0114124
0.0809941208625943|-2.92948573471933|-2.95617522968998|-1.97464880930397|-0.954836925415354|-0.0058|0.0097|-0.0033|0.0009242333|1.0831418044|0.0142453913|0.0961|0.0903|0.0261|0.0122182
0.0517170905877799|-2.9586291668759|-2.92070195164906|-1.99622708304234|-0.962402083833561|-0.0029|0.0109|-0.0042|0.0005714583|1.0578636072|0.0121279927|0.0906|0.0877|0.0311|0.0116091
0.0924945433697666|-2.95677464955054|-2.94806716419339|-1.98955276197189|-0.96722188757865|-0.0029|0.0109|0.0054|0.0007076845|1.0523144538|0.009737203|0.0924|0.0895|-0.0085|0.0105627
0.0406597569630259|-2.99805843104149|-2.94634137518678|-2.02612796963309|-0.971930461408401|-0.0045|0.0112|0.0041|0.0005064556|1.0034586483|0.0116042572|0.0952|0.0907|-0.0035|0.0100001
-0.0276389239789505|-2.98771473789504|-2.98771473789504|-2.01120514602783|-0.97650959186721|-0.00989999999999999|0.011|-0.0057|0.0012330846|1.0137949874|0.0094391713|0.1026|0.0927|-0.0122|0.0103488
0.0833996450837239|-2.90820214159735|-2.97927495418303|-1.93490337621378|-0.973298765383567|-0.0136|0.0127|-0.0049|0.0025893399|1.0919455682|0.0102475283|0.117|0.1034|-0.0841|0.0089127
0.0576647506434793|-2.94159168012921|-2.89985083857945|-1.97144922473045|-0.970142455398761|-0.017|0.0123|-0.0089|0.0015583743|1.0831154618|0.0108146796|0.1179|0.1009|0.0311|0.0092736
0.0947985469863744|-2.94991997203215|-2.9332918448656|-1.98290247790088|-0.967017494131263|-0.0192|0.0132|-0.0165|0.000469655|1.061950068|0.0105492993|0.1204|0.1012|0.0057|0.0104942
0.0343023261599159|-2.99713479832808|-2.94110934234999|-2.02933079626282|-0.967804002065254|-0.0086|0.0133|0.0096|0.001906401|1.016954958|0.0112974707|0.12|0.1114|-0.0741|0.014252
-0.0646864618441145|-2.98401168105972|-2.98840111835932|-2.01542884942239|-0.968582831637331|-0.01|0.0119|-0.0198|0.0018976087|1.0319299303|0.0108271852|0.1286|0.1186|-0.0467|0.0136288
0.0829239455419331|-2.86799685962855|-2.9753536183166|-1.89865575723995|-0.969341102388597|-0.0281|0.0149|0.0253|0.0046218715|1.0937321031|0.0118773964|0.152|0.1239|-0.0315|0.01428
0.0900168350210784|-2.90029380803154|-2.85997737766697|-1.94663390323449|-0.953659904797046|-0.0244|0.0215|-0.0147|0.0027455738|1.0518199398|0.015346805|0.132|0.1076|0.1523|0.0111965
0.071426210838089|-2.93787391694897|-2.8923550951287|-1.99986695451106|-0.938006962437913|0.0179|0.0218|0.0141|0.0015097515|1.0100487748|0.0150518225|0.0858|0.1037|0.0419|0.0098483
0.104322286308464|-2.95659236521672|-2.92998089599121|-2.0342593188866|-0.922333046330118|0.0299|0.0213|-0.0018|0.0013710672|0.990183427|0.0153043513|0.0707|0.1006|0.0359|0.0109646
0.0463105728737577|-3.01234020657934|-2.94932924337125|-2.10398622406012|-0.908353982519215|0.0268|0.0158|0.0047|0.0013628286|0.9188299192|0.0201540079|0.0806|0.1074|-0.0476|0.0008074
0.063582086060918|-3.01093136078032|-3.00511286454528|-2.1165660712732|-0.894365289507114|0.0227|0.0151|-0.0013|0.0017081321|0.9215196389|0.0199498051|0.0913|0.114|-0.0432|0.0064361
0.0530019520146283|-3.02862837759719|-3.00377235296299|-2.14822947413543|-0.880398903461759|0.0158|0.0168|0.0025|0.0026574069|0.9216876515|0.0237960484|0.1027|0.1185|-0.0262|0.0091799
0.128791046759871|-3.03959227161556|-3.02369821148933|-2.16003354901014|-0.879558722605425|0.0069|0.0192|0.0104|0.0021906356|0.9295936138|0.0227691948|0.1162|0.1231|-0.0263|0.0087026
-0.00291203968264193|-3.13215507744951|-3.03468629284671|-2.2534290082253|-0.878726069224206|-0.0143|0.0167|-0.0083|0.0024190922|0.8651619788|0.0219492827|0.1373|0.123|0.01|0.0090179
-0.012512642913275|-3.09281184338054|-3.1272730498522|-2.21491100105803|-0.877900842322513|-0.035|0.0193|-0.0104|0.0029514871|0.8915030239|0.026816359|0.1549|0.1199|0.0352|0.0085504
0.0473800691728189|-3.03951761495707|-3.08633932887493|-2.17350202024693|-0.866015594710144|-0.0291|0.0222|-0.0015|0.0015974401|0.9072386965|0.0286954236|0.1502|0.1211|-0.0115|0.0080941
0.0694688623308547|-3.04627608843398|-3.03308672462678|-2.19213357435681|-0.854142514077169|-0.0196|0.0202|0.0166|0.0015308962|0.8818157565|0.0300093719|0.1479|0.1283|-0.0435|0.0103113
0.0113863940113454|-3.07528490525594|-3.03988629033521|-2.23300415915554|-0.842280746100405|-0.0088|0.0201|-0.0073|0.0020759591|0.9249205574|0.0279393407|0.1336|0.1248|0.0384|0.0071929
0.0316544940146429|-3.0457226155209|-3.0694579658448|-2.19948826245447|-0.846234353066429|-0.00369999999999998|0.0168|-0.0251|0.0008320089|0.9305938361|0.027352052|0.1369|0.1332|-0.0518|0.0063922
0.0248889922912974|-3.03828729717216|-3.03994517245769|-2.18813784761877|-0.850149449553395|-0.0365|0.0163|-0.0027|0.0009216926|0.9362238467|0.028844656|0.163|0.1265|0.0622|0.0082121
0.0333759784899631|-3.02206482472818|-3.03252739173718|-2.16808244747225|-0.853982377255927|-0.0169|0.0205|0.0202|0.0009955356|0.9504749816|0.0278917508|0.1473|0.1304|-0.0179|0.0085138
-0.0255509226409871|-3.01309882375082|-3.01531146723547|-2.16011027274247|-0.852988551008353|-0.0125|0.0179|-0.0019|0.0011029937|0.9749669236|0.025588709|0.1495|0.137|-0.0353|0.0113617
-0.012908803385689|-2.94226445778404|-3.00637532824459|-2.09027943952666|-0.85198501825738|-0.0106|0.0145|0.0041|0.0018249363|1.0533540563|0.0269901323|0.1551|0.1445|-0.0386|0.0076239
0.0891531684116634|-2.88026633662582|-2.93560120323386|-2.02925059333384|-0.85101574329198|0.00120000000000001|0.0143|-0.0054|0.0027612426|1.0923786442|0.0214817745|0.147|0.1482|-0.0145|0.0100757
0.0777944287085361|-2.92263157106372|-2.87465328496036|-2.07526617026936|-0.847365400794367|0.003|0.0171|-0.0308|0.0020782695|1.0890856841|0.0148954201|0.1354|0.1384|0.0829|0.0021459
0.0131499112066698|-2.95300185193226|-2.9170650167658|-2.10924414095048|-0.843757710981775|0.0134|0.0217|-0.0143|0.0015040109|1.0444554433|0.0156712692|0.1086|0.122|0.141|0.0028541
0.0259589786235106|-2.91691430577635|-2.94745102963643|-2.0767523822546|-0.840161923521755|0.0249|0.0232|0.0133|0.0009058379|1.0611428571|0.011909554|0.1085|0.1334|-0.0713|0.002846
-0.0161665551625806|-2.89470004832242|-2.91239962542182|-2.0710581758445|-0.823641872477924|0.0187|0.0192|-0.0175|0.0025218906|1.0658936976|0.0107003838|0.1228|0.1415|0.0046|0.0035461
0.0375587692206989|-2.82774692240315|-2.89020565873458|-2.02075736189302|-0.806989560510136|0.00539999999999999|0.0191|0.013|0.0019182649|1.1262873155|0.0105059789|0.1348|0.1402|0.0182|0.0031808
0.0850584924729599|-2.81305351011219|-2.82327264200823|-2.02283903636755|-0.790214473744649|0.0119|0.0224|0.0075|0.0017951984|1.1857505743|0.0055483006|0.1268|0.1387|0.0231|-0.0010591
0.00886155643111017|-2.84783361399298|-2.80859915976281|-2.07658064310843|-0.77125297088455|0.0078|0.0232|-0.0035|0.0012468066|1.1499834976|0.0029235587|0.127|0.1348|0.0373|0.0042298
0.0294394290154296|-2.80344976638145|-2.84339901692512|-2.05135905697222|-0.752090709409235|0.0149|0.0238|0.0211|0.0008548065|1.1904238963|-0.0009583166|0.1209|0.1358|0.0034|0.0098006
